NAME,CEOinSent,in_train,pop_CEO
Keith McCullough,1,True,False
Janet Yellen,,True,False
Mark Zuckerberg,,True,True
Mark Zuckerberg,1,True,True
Steve Jobs,,True,False
Bill Gates,,True,False
Mark Zuckerberg,,True,True
Bill Gates,,True,False
Bill Gates,,True,False
Bill Gates,,True,False
Michael Bloomberg,,True,False
Tim Cook,,True,True
Bill Ackman,,True,False
Janet Yellen,,True,False
Michael Bloomberg,,True,False
Michael Bloomberg,,True,False
Jan Hatzius,,True,False
Howard Lutnick,,True,False
Howard Lutnick,1,True,False
Jeffrey Gundlach,,True,False
Jeffrey Gundlach,,True,False
Lei Jun,,True,False
Duncan Niederauer,,True,False
Duncan Niederauer,1,True,False
Elon Musk,,True,True
Dick Costolo,,True,False
Dick Costolo,1,True,False
Doug Ewert,,True,False
Doug Ewert,1,True,False
Marianne Lake,,True,False
Jamie Dimon,,True,False
Jamie Dimon,1,True,False
Jamie Dimon,,True,False
Michael Dell,,True,True
Michael Dell,,True,True
Michael Dell,,True,True
Michael Dell,,True,True
Daniel Loeb,,True,False
Nelson Peltz,,True,False
Meredith Whitney,,True,False
Michael Chasen,,True,False
Michael Chasen,1,True,False
Brian Sozzi,,True,False
Bill Simon,,True,False
Bill Simon,1,True,False
Michael Dell,,True,True
Michael Dell,,True,True
Michael Dell,,True,True
Michael Dell,,True,True
Michael Dell,1,True,True
Janet Yellen,,True,False
George Zimmer,,True,False
Janet Yellen,,True,False
Jan Hatzius,,True,False
Mark Zuckerberg,,True,True
Steve Cohen,,True,False
Andrew Mason,,True,False
Andrew Mason,1,True,False
Janet Yellen,,True,False
Todd Davis,,True,False
Todd Davis,1,True,False
Lance Roberts,,True,False
Travis Kalanick,,True,False
Travis Kalanick,1,True,False
Mark Carney,,True,False
Mohamed El-Erian,,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
Mohamed El-Erian,,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
Bill Gross,,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
Roger Ferguson,,True,False
Janet Yellen,,True,False
Roger Ferguson,,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
Jan Hatzius,,True,False
Josh Brown,,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
Eike Batista,,True,False
Eike Batista,1,True,False
Eike Batista,,True,False
Elon Musk,,True,True
Janet Yellen,,True,False
Josh Brown,,True,False
Warren Buffett,,True,True
David Tepper,,True,False
William Ackman,,True,False
Bill Gates,,True,False
Steve Ballmer,,True,False
Jeff Bezos,,True,True
Mohamed El-Erian,,True,False
Bob Diamond,,True,False
Bob Diamond,1,True,False
John Silvia,,True,False
Janet Yellen,,True,False
Roger Ferguson,,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
Dick Fuld,,True,False
Dick Fuld,1,True,False
Dick Fuld,,True,False
Dick Fuld,1,True,False
Janet Yellen,,True,False
Mark Zuckerberg,,True,True
Warren Buffett,,True,True
Bill Gates,,True,False
Warren Buffett,,True,True
Ted Beck,,True,False
Ted Beck,1,True,False
Elon Musk,,True,True
Jim Chanos,,True,False
Mike Needham,,True,False
Mike Needham,1,True,False
Anand Shah,,True,False
Anand Shah,1,True,False
Janet Yellen,,True,False
Bill Ackman,,True,False
Mark Mobius,,True,False
Steve Ballmer,,True,False
Steve Ballmer,1,True,False
Dick Costolo,,True,False
Mark Zuckerberg,,True,True
Evan Williams,,True,False
Evan Williams,1,True,False
Nathan Hubbard,,True,False
Nathan Hubbard,1,True,False
Janet Yellen,,True,False
Roger Ferguson,,True,False
Roger Ferguson,1,True,False
Janet Yellen,,True,False
Eric Hunsader,,True,False
Eric Hunsader,1,True,False
Richard Kinder,,True,False
Richard Kinder,1,True,False
Mark Hurd,,True,True
Safra Catz,,True,True
Mark Hurd,,True,True
Larry Ellison,,True,False
Larry Ellison,1,True,False
Jan Hatzius,,True,False
Eric S. Rosengren,,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
Dick Handler,,True,False
Dick Handler,,True,False
Dick Handler,1,True,False
Richard Handler,,True,False
Richard Handler,1,True,False
Dick Fuld,,True,False
Dick Fuld,1,True,False
Janet Yellen,,True,False
Lloyd Blankfein,,True,True
Lloyd Blankfein,1,True,True
Janet Yellen,,True,False
Lloyd Blankfein,,True,True
Lloyd Blankfein,1,True,True
John Silvia,,True,False
Fred Smith,,True,False
Fred Smith,1,True,False
Howard Schultz,,True,False
Howard Schultz,1,True,False
Howard Schultz,,True,False
Howard Schultz,1,True,False
Howard Schultz,,True,False
Mark Carney,,True,False
Howard Schultz,,True,False
Howard Schultz,1,True,False
Steve Ballmer,,True,False
Steve Ballmer,1,True,False
Richard Ketchum,,True,False
Jamie Dimon,,True,False
Jamie Dimon,1,True,False
Warren Buffett,,True,True
Warren Buffett,,True,True
Mark Zuckerberg,,True,True
Jeff Bezos,,True,True
Jeff Bezos,1,True,True
Jeff Bezos,,True,True
Kara Swisher,,True,False
Jeff Bezos,,True,True
Marissa Mayer,,True,False
Stephen Roach,,True,False
Warren Buffett,,True,True
Warren Buffett,1,True,True
Warren Buffett,,True,True
Warren Buffett,,True,True
Warren Buffett,,True,True
Jan Hatzius,,True,False
Jamie Dimon,,True,False
Jamie Dimon,1,True,False
Janet Yellen,,True,False
Warren Buffett,,True,True
Thorsten Heins,,True,False
Thorsten Heins,1,True,False
Charles Evans,,True,False
Mark Zuckerberg,,True,True
Mark Zuckerberg,,True,True
Mark Zuckerberg,,True,True
Steve Ballmer,,True,False
Steve Ballmer,1,True,False
Bill Gates,,True,False
Bill Gates,1,True,False
Dan Greenhaus,,True,False
Janet Yellen,,True,False
Warren Buffett,,True,True
Warren Buffett,1,True,True
Elon Musk,,True,True
Warren Buffett,,True,True
Jim Chanos,,True,False
Jim Chanos,1,True,False
Warren Buffett,,True,True
Warren Buffett,,True,True
Stephen Roach,,True,False
Meredith Whitney,,True,False
Steve Jobs,,True,False
Steve Jobs,,True,False
Steve Jobs,,True,False
Steve Jobs,,True,False
Steve Jobs,,True,False
Steve Jobs,,True,False
Steve Jobs,,True,False
Steve Jobs,,True,False
Steve Jobs,,True,False
Steve Jobs,,True,False
John Scully,,True,False
John Scully,1,True,False
Steve Jobs,,True,False
Warren Buffett,,True,True
Dan Loeb,,True,False
Warren Buffett,,True,True
Steve Jobs,,True,False
Steve Jobs,,True,False
Richard Branson,,True,False
Kyle Bass,,True,False
Kyle Bass,,True,False
Igor Sechin,,True,False
Igor Sechin,1,True,False
Bill Ackman,,True,False
Bill Ackman,,True,False
Bill Ackman,1,True,False
Stephen A. Schwarzman,,True,True
Stephen Schwarzman,,True,False
Stephen Schwarzman,1,True,False
Paul Bernstein,,True,False
Paul Bernstein,1,True,False
Janet Yellen,,True,False
William Dudley,,True,False
Charles Evans,,True,False
William Dudley,,True,False
Tim Cook,,True,True
Tim Cook,1,True,True
Tim Cook,,True,True
Tim Cook,1,True,True
Bill Gates,,True,False
Jim Chanos,,True,False
Jim Chanos,1,True,False
Henry Blodget,,True,False
Eric Hunsader,,True,False
Robert Benmosche,,True,False
Robert Benmosche,1,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
Jamie Dimon,,True,False
Jamie Dimon,1,True,False
Steve Schwarzman,,True,False
Steve Schwarzman,1,True,False
Julian Robertson,,True,False
Stuart Miller,,True,False
Stuart Miller,1,True,False
Mario Draghi,,True,False
Janet Yellen,,True,False
Mike Nudelman,,True,False
Mark Tibergien,,True,False
Mark Tibergien,1,True,False
Jim Chanos,,True,False
Brian Sozzi,,True,False
Steve Cohen,,True,False
John Silvia,,True,False
Dan Porter,,True,False
Ron Johnson,,True,False
Ron Johnson,1,True,False
Mile Ullman,,True,False
Mile Ullman,1,True,False
Mike Ullman,,True,False
Mike Ullman,1,True,False
John Silvia,,True,False
Larry Ellison,,True,False
Larry Ellison,1,True,False
Warren Buffett,,True,True
Mark Parker,,True,True
Mark Parker,1,True,True
Jamie Dimon,,True,False
Jamie Dimon,1,True,False
Jamie Dimon,,True,False
Jamie Dimon,1,True,False
Tim Cook,,True,True
Tim Cook,1,True,True
Tim Cook,,True,True
Tim Cook,,True,True
Tim Cook,,True,True
Tim Cook,,True,True
Tim Cook,,True,True
Tim Cook,1,True,True
Tim Cook,,True,True
Tim Cook,1,True,True
Tim Cook,,True,True
Tim Cook,,True,True
Tim Cook,,True,True
Tim Cook,,True,True
Tim Cook,1,True,True
Tim Cook,,True,True
Tim Cook,,True,True
Tim Cook,,True,True
Tim Cook,,True,True
Tim Cook,,True,True
Tim Cook,,True,True
Tim Cook,,True,True
Tim Cook,,True,True
Lloyd Blankfein,,True,True
Lloyd Blankfein,1,True,True
Charles Evans,,True,False
Mike Ullman,,True,False
Mike Ullman,1,True,False
Ron Johnson,,True,False
Ron Johnson,1,True,False
Bill Ackman,,True,False
Bill Ackman,1,True,False
Tim Cook,,True,True
Antony Jenkins,,True,False
Antony Jenkins,1,True,False
Larry Ellison,,True,False
Larry Ellison,1,True,False
Bill Gross,,True,False
Mohamed El-Erian,,True,False
Brian Sozzi,,True,False
Brian Sozzi,1,True,False
Steve Ballmer,,True,False
Steve Ballmer,1,True,False
Lloyd Blankfein,,True,True
Lloyd Blankfein,1,True,True
Warren Buffet,,True,False
Bill Gross,,True,False
Mike Nudelman,,True,False
Mike Ullman,,True,False
Mike Ullman,1,True,False
Warren Buffett,,True,True
Bill Gross,,True,False
Thorsten Heins,,True,False
Thorsten Heins,1,True,False
Mark Carney,,True,False
Lloyd Blankfein,,True,True
Lloyd Blankfein,1,True,True
Charles Evans,,True,False
Mike Nudelman,,True,False
Richard Branson,,True,False
Janet Yellen,,True,False
Kyle Bass,,True,False
Steve Jobs,,True,False
Bill Gates,,True,False
Larry Page,,True,False
Bill Gates,,True,False
George Carris,,True,False
George Carris,1,True,False
Mark Hurd,,True,True
Steve Jobs,,True,False
William Dudley,,True,False
Warren Buffett,,True,True
Bill Gates,,True,False
Steve Ballmer,,True,False
Steve Ballmer,1,True,False
Ray Dalio,,True,False
Mike Duke,,True,False
Mike Duke,1,True,False
Janet Yellen,,True,False
Elon Musk,,True,True
Sheldon Adelson,,True,True
Steven Jacobs,,True,False
Jamie Dimon,,True,False
Tim Cook,,True,True
Tim Cook,1,True,True
Josh Brown,,True,False
Time Cook,,True,False
Time Cook,1,True,False
Dan Loeb,,True,False
George Carris,,True,False
George Carris,1,True,False
George Carris,,True,False
George Carris,1,True,False
Warren Buffett,,True,True
Warren Buffett,,True,True
Jonathan Ernst,,True,False
Dick Fuld,,True,False
Dick Fuld,1,True,False
Tim Cook,,True,True
Tim Cook,1,True,True
Tim Cook,,True,True
Tim Cook,1,True,True
Bill Ackman,,True,False
Tim Cook,,True,True
Tim Cook,,True,True
William Ruprecht,,True,False
William Ruprecht,1,True,False
Daniel Loeb,,True,False
David Einhorn,,True,False
Julian Robertson,,True,False
Daniel Loeb,,True,False
Bill Ackman,,True,False
Tim Cook,,True,True
Tim Cook,1,True,True
Tim Cook,,True,True
Tim Cook,,True,True
Tim Cook,1,True,True
Tim Cook,,True,True
Dan Loeb,,True,False
Dan Loeb,1,True,False
William Ruprecht,,True,False
William Ruprecht,1,True,False
Chuck Prince,,True,False
Chuck Prince,1,True,False
Jeff Immelt,,True,False
Jeff Immelt,1,True,False
Jeff Zucker,,True,False
Jeff Zucker,1,True,False
Mario Draghi,,True,False
Mario Draghi,,True,False
Bill Gross,,True,False
John Chambers,,True,False
John Chambers,1,True,False
John Chambers,,True,False
Josh Brown,,True,False
Warren Buffett,,True,True
Eike Batista,,True,False
Bill Gross,,True,False
Thorsten Heins,,True,False
Thorsten Heins,1,True,False
Prem Watsa,,True,False
Jamie Dimon,,True,False
Jamie Dimon,1,True,False
Jonathan Ernst,,True,False
Lloyd Blankfein,,True,True
Lloyd Blankfein,1,True,True
Elon Musk,,True,True
Elon Musk,1,True,True
Dick Handler,,True,False
Dick Handler,1,True,False
Dan Loeb,,True,False
Dan Loeb,1,True,False
William Ruprecht,,True,False
William Ruprecht,1,True,False
Bill Ruprecht,,True,False
Bill Ruprecht,1,True,False
Jonathan Ernst,,True,False
Jan Hatzius,,True,False
Warren Buffett,,True,True
Warren Buffett,1,True,True
Peter Voser,,True,False
Peter Voser,1,True,False
Mark Mobius,,True,False
Mark Mobius,,True,False
Jim Chanos,,True,False
Kyle Bass,,True,False
Jon Sundt,,True,False
Elon Musk,,True,True
Warren Buffett,,True,True
Julian Robertson,,True,False
Warren Buffett,,True,True
David Einhorn,,True,False
Julian Robertson,,True,False
Steve Jobs,,True,False
John Paulson,,True,False
John Melloy,,True,False
John Melloy,1,True,False
Janet Yellen,,True,False
Henry Blodget,,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
Mohamed El-Erian,,True,False
Josh Brown,,True,False
Dan Greenhaus,,True,False
David Novak,,True,False
David Novak,1,True,False
Klaus Kleinfeld,,True,False
Klaus Kleinfeld,1,True,False
Don Mattrick,,True,False
Don Mattrick,1,True,False
Josh Brown,,True,False
Dan Greenhaus,,True,False
Dan Greenhaus,,True,False
Paul Singer,,True,False
Warren Buffett,,True,True
Julian Robertson,,True,False
Jim Chanos,,True,False
Dan Greenhaus,,True,False
Steve Blumenthal,,True,False
Steve Blumenthal,1,True,False
Philip Palaveev,,True,False
Reed Hastings,,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
Henry Blodget,,True,False
Jonathan Oringer,,True,False
Jonathan Oringer,1,True,False
George Zimmer,,True,False
Brian Sozzi,,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
Steve Jobs,,True,False
Warren Buffett,,True,True
Lloyd Blankfein,,True,True
Lloyd Blankfein,1,True,True
Bernard Madoff,,True,False
Lloyd Blankfein,,True,True
Lloyd Blankfein,1,True,True
Elon Musk,,True,True
Henry Blodget,,True,False
Mike Nudelman,,True,False
Meredith Whitney,,True,False
Meredith Whitney,,True,False
Meredith Whitney,,True,False
John Paulson,,True,False
Meredith Whitney,,True,False
Mohamed El-Erian,,True,False
Richard Bernstein,,True,False
Richard Bernstein,1,True,False
Warren Buffett,,True,True
Janet Yellen,,True,False
Janet Yellen,,True,False
Josh Brown,,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
Robert Benmosche,,True,False
Robert Benmosche,1,True,False
Janet Yellen,,True,False
Jamie Dimon,,True,False
Jamie Dimon,1,True,False
John Stumpf,,True,False
John Stumpf,1,True,False
Jamie Dimon,,True,False
Jamie Dimon,1,True,False
Jamie Dimon,,True,False
Jamie Dimon,,True,False
Jamie Dimon,1,True,False
Jamie Dimon,,True,False
Jamie Dimon,1,True,False
Lloyd Blankfein,,True,True
Lloyd Blankfein,1,True,True
Ray Dalio,,True,False
Kyle Bass,,True,False
Jon Sundt,,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
Jonathan Ernst,,True,False
Janet Yellen,,True,False
Dan Loeb,,True,False
Dan Loeb,1,True,False
Jessica Rinaldi,,True,False
David Komansky,,True,False
David Komansky,1,True,False
Jeffrey Skilling,,True,False
Mike Nudelman,,True,False
Anthony Scaramucci,,True,False
Mike Nudelman,,True,False
Steve Cohen,,True,False
Jonathan Ernst,,True,False
John Challenger,,True,False
John Challenger,1,True,False
David Karp,,True,False
David Karp,1,True,False
Marissa Mayer,,True,False
Marissa Mayer,1,True,False
Brian Krzanich,,True,False
Brian Krzanich,1,True,False
Brian Krzanich,,True,False
Brian Krzanich,1,True,False
Jamie Dimon,,True,False
Jamie Dimon,1,True,False
Dan Loeb,,True,False
Tony Fadell,,True,False
Tony Fadell,1,True,False
Janet Yellen,,True,False
Angela Ahrendts,,True,False
Angela Ahrendts,1,True,False
Bill Simon,,True,False
Bill Simon,1,True,False
Angela Ahrendts,,True,False
Angela Ahrendts,1,True,False
Steve Jobs,,True,False
Tim Cook,,True,True
Tim Cook,1,True,True
Angela Ahrendts,,True,False
Bill Simon,,True,False
Bill Simon,1,True,False
Mike Duke,,True,False
Mike Duke,1,True,False
Warren Buffett,,True,True
Julian Robertson,,True,False
Julian Robertson,1,True,False
Skiddy von Stade,,True,False
Skiddy von Stade,1,True,False
Julian Robertson,,True,False
Bob Diamond,,True,False
Bob Diamond,1,True,False
David Karp,,True,False
Jack Dorsey,,True,True
Jack Dorsey,1,True,True
Daniel Loeb,,True,False
Daniel Loeb,1,True,False
Jamie Dimon,,True,False
Jamie Dimon,1,True,False
Daniel Loeb,,True,False
Daniel Loeb,1,True,False
David Tepper,,True,False
Michael Corbat,,True,True
Michael Corbat,1,True,True
Michael Corbat,,True,True
Michael Corbat,1,True,True
Marissa Mayer,,True,False
Marissa Mayer,1,True,False
Kathy Savitt,,True,False
Dan Greenhaus,,True,False
Jan Hatzius,,True,False
Angela Ahrendts,,True,False
Angela Ahrendts,1,True,False
Angela Ahrendts,,True,False
Angela Ahrendts,1,True,False
Tim Cook,,True,True
Tim Cook,1,True,True
Ginni Rometty,,True,False
Ginni Rometty,1,True,False
Richard Bernstein,,True,False
Marissa Mayer,,True,False
Marissa Mayer,1,True,False
David Einhorn,,True,False
Jamie Dimon,,True,False
Jamie Dimon,1,True,False
Jan Hatzius,,True,False
Larry Fink,,True,False
Larry Fink,1,True,False
Brian Moynihan,,True,True
Brian Moynihan,1,True,True
Warren Buffett,,True,True
Jack Dorsey,,True,True
Jack Dorsey,1,True,True
Dick Costolo,,True,False
Mark Zuckerberg,,True,True
Drew Houston,,True,False
Evan Williams,,True,False
Evan Williams,1,True,False
Jack Dorsey,,True,True
Evan Williams,,True,False
Evan Williams,1,True,False
Dick Costolo,,True,False
Mark Mobius,,True,False
Mark Mobius,,True,False
Mark Mobius,,True,False
James Gorman,,True,False
James Gorman,1,True,False
Larry Page,,True,False
Larry Page,1,True,False
Steve Jobs,,True,False
Jeff Bezos,,True,True
Larry Page,,True,False
Larry Page,1,True,False
Larry Page,,True,False
Larry Page,1,True,False
Larry Page,,True,False
Larry Page,1,True,False
Steve Ells,,True,False
Steve Ells,1,True,False
Monty Moran,,True,False
Monty Moran,1,True,False
Guy Faure,,True,False
Guy Faure,1,True,False
Jeff Gundlach,,True,False
Janet Yellen,,True,False
Jeff Gundlach,,True,False
Elon Musk,,True,True
Mike Nudelman,,True,False
Jim Chanos,,True,False
Elon Musk,,True,True
Elon Musk,1,True,True
Elon Musk,,True,True
Elon Musk,1,True,True
Jan Hatzius,,True,False
Lloyd Blankfein,,True,True
Lloyd Blankfein,1,True,True
Lloyd Blankfein,,True,True
Michael Johnson,,True,False
Michael Johnson,1,True,False
Josh Brown,,True,False
Josh Brown,,True,False
Bill Ackman,,True,False
Scott Kapnick,,True,False
Scott Kapnick,1,True,False
Steve Ells,,True,False
Steve Ells,1,True,False
David Einhorn,,True,False
Andy Grove,,True,False
Andy Grove,1,True,False
Julian Robertson,,True,False
Lloyd Blankfein,,True,True
Janet Yellen,,True,False
Josh Brown,,True,False
James Gorman,,True,False
James P. Gorman,,True,True
James P. Gorman,1,True,True
Janet Yellen,,True,False
Ross Norman,,True,False
Ross Norman,1,True,False
Jeffrey Gundlach,,True,False
Jeffrey Gundlach,1,True,False
Jamie Dimon,,True,False
Jamie Dimon,1,True,False
David Komansky,,True,False
David Komansky,1,True,False
Rupert Murdoch,,True,False
Roger Ailes,,True,False
Josh Brown,,True,False
Josh Brown,,True,False
Dan Greenhaus,,True,False
Janet Yellen,,True,False
Reed Hastings,,True,False
Reed Hastings,1,True,False
Jamie Dimon,,True,False
Jamie Dimon,1,True,False
Steve Cohen,,True,False
Jamie Dimon,,True,False
Jamie Dimon,1,True,False
Jamie Dimon,,True,False
Michael Johnson,,True,False
Michael Johnson,1,True,False
Michael Johnson,,True,False
Michael Johnson,1,True,False
Bill Ackman,,True,False
Bill Ackman,,True,False
Bill Ackman,1,True,False
Rupert Murdoch,,True,False
Jamie Dimon,,True,False
Jamie Dimon,1,True,False
Alex Algard,,True,False
Alex Algard,1,True,False
Alex Algard,,True,False
Alex Algard,1,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Janet Yellen,,True,False
Don Thompson,,True,False
Don Thompson,1,True,False
Jamie Dimon,,True,False
Jamie Dimon,1,True,False
Jamie Dimon,,True,False
Jamie Dimon,1,True,False
Dan Loeb,,True,False
Reed Hastings,,True,False
Steve Cohen,,True,False
Daniel Loeb,,True,False
Daniel Loeb,,True,False
Dan Porter,,True,False
Reed Hastings,,True,False
Reed Hastings,1,True,False
Lewis Frankfort,,True,False
Lewis Frankfort,1,True,False
Bill Gates,,True,False
Andrew Mackenzie,,True,True
Andrew Mackenzie,1,True,True
Larry Fink,,True,False
Janet Yellen,,True,False
Mitchell Krebs,,True,False
Mitchell Krebs,1,True,False
Mark Spitznagel,,True,False
Elon Musk,,True,True
Elon Musk,1,True,True
Jim Chanos,,True,False
David Einhorn,,True,False
Mario Gabelli,,True,False
Tim Cook,,True,True
Tim Cook,1,True,True
Josh Brown,,True,False
David Einhorn,,True,False
David Einhorn,,True,False
Jim Chanos,,True,False
Mario Gabelli,,True,False
Stephen A. Schwarzman,,True,True
Stephen A. Schwarzman,1,True,True
Jamie Dimon,,True,False
Jamie Dimon,1,True,False
Neuberger Berman,,True,False
Neuberger Berman,1,True,False
Dan Porter,,True,False
Tim Clark,,True,False
Doug Oberhelman,,True,False
Doug Oberhelman,1,True,False
Doug Oberhelman,,True,False
Doug Oberhelman,1,True,False
Jan Hatzius,,True,False
Warren Buffett,,True,True
Mikhail Khodorkovsky,,True,False
Mikhail Khodorkovsky,,True,False
Igor Sechin,,True,False
Mikhail Khodorkovsky,,True,False
Mikhail Khodorkovsky,1,True,False
Mikhail Khodorkovsky,,True,False
Mikhail Khodorkovsky,,True,False
Mikhail Khodorkovsky,,True,False
Jeff Bezos,,True,True
Jeff Bezos,1,True,True
Jeff Bezos,,True,True
Jeff Bezos,1,True,True
Elon Musk,,True,True
Elon Musk,1,True,True
James Gorman,,True,False
James Gorman,1,True,False
John Mack,,True,False
John Mack,1,True,False
Tim Cook,,True,True
Tim Cook,1,True,True
Tim Cook,,True,True
Tim Cook,,True,True
Jamie Dimon,,True,False
Jamie Dimon,1,True,False
Jamie Dimon,,True,False
Jamie Dimon,,True,False
Carson Block,,True,False
Tim Cook,,True,True
Tim Cook,1,True,True
Tim Cook,,True,True
Steve Jobs,,True,False
Jeff Bezos,,True,True
Jeff Bezos,1,True,True
Larry Page,,True,False
Larry Page,1,True,False
Henry Blodget,,True,False
Tim Cook,,True,True
Tim Cook,1,True,True
Steve Jobs,,True,False
Bill Gross,,True,False
Bill Gross,,True,False
Warren Buffett,,True,True
Reed Hastings,,True,False
Reed Hastings,1,True,False
Tim Cook,,True,True
Dan Bauer,,True,False
Dan Bauer,1,True,False
Tim Clark,,True,False
Tim Clark,,True,False
Tim Clark,1,True,False
Bill Gross,,True,False
Bill Gates,,True,False
Tim Cook,,True,True
Tim Cook,,True,True
Tim Cook,,True,True
Alan Mulally,,True,False
Alan Mulally,1,True,False
Alan Mulally,,True,False
Alan Mulally,1,True,False
Elon Musk,,True,True
Elon Musk,1,True,True
Reed Hastings,,True,False
Reed Hastings,1,True,False
Carson Block,,True,False
Carson Block,1,True,False
Carson Block,,True,False
Dan Loeb,,True,False
Dan Loeb,,True,False
Tim Cook,,True,True
Tim Cook,1,True,True
Tim Cook,,True,True
Tim Cook,,True,True
Janet Yellen,,True,False
Janet Yellen,,True,False
Dan Greenhaus,,True,False
Jeff Bezos,,True,True
Jeff Bezos,1,True,True
Dan Greenhaus,,True,False
Robert Greifeld,,True,False
Robert Greifeld,1,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Mikhail Khodorkovsky,,True,False
Mikhail Khodorkovsky,,True,False
Igor Sechin,,True,False
Mikhail Khodorkovsky,,True,False
Mikhail Khodorkovsky,1,True,False
Mikhail Khodorkovsky,,True,False
Mikhail Khodorkovsky,,True,False
Mikhail Khodorkovsky,,True,False
Janet Yellen,,True,False
Warren Buffett,,True,True
Warren Buffett,,True,True
Eike Batista,,True,False
Warren Buffet,,True,False
Bill Gates,,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
Mario Draghi,,True,False
Bill Gates,,True,False
Warren Buffett,,True,True
Michael Boardman,,True,False
Michael Boardman,1,True,False
Barry Sommers,,True,False
Barry Sommers,1,True,False
Jim Angleton,,True,False
Jim Angleton,1,True,False
Bill Ackman,,True,False
Bill Ackman,,True,False
Daniel Loeb,,True,False
Steve Cohen,,True,False
Tim Cook,,True,True
Elon Musk,,True,True
Elon Musk,1,True,True
Steve Cohen,,True,False
Josh Brown,,True,False
Bill Gross,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Brian Sozzi,,True,False
Janet Yellen,,True,False
Dan Greenhaus,,True,False
Janet Yellen,,True,False
Larry Fink,,True,False
Larry Fink,1,True,False
Jamie Dimon,,True,False
Jamie Dimon,,True,False
Jamie Dimon,1,True,False
Jamie Dimon,,True,False
Jamie Dimon,1,True,False
Jamie Dimon,,True,False
George Bell,,True,False
Tim Cook,,True,True
Tim Cook,1,True,True
Eike Batista,,True,False
David Einhorn,,True,False
David Einhorn,,True,False
Jim Chanos,,True,False
Mario Gabelli,,True,False
David Einhorn,,True,False
Ron Johnson,,True,False
Ron Johnson,1,True,False
Carson Block,,True,False
Carson Block,1,True,False
Brian Sozzi,,True,False
Michael Bloomberg,,True,False
Jan Hatzius,,True,False
Jan Hatzius,,True,False
Bill Gates,,True,False
Warren Buffett,,True,True
Larry Ellison,,True,False
Cooper Howes,,True,False
Howard Schultz,,True,False
Brian Sozzi,,True,False
Brian Sozzi,1,True,False
Brian Sozzi,,True,False
Dan Loeb,,True,False
Daniel Loeb,,True,False
Bill Ackman,,True,False
Eike Batista,,True,False
Steve Blumenthal,,True,False
Steve Blumenthal,1,True,False
