NAME,CEOinSent,in_train,pop_CEO
Howard Levine,,True,False
Glenn Murphy,,True,False
Glenn Murphy,1,True,False
Michael Brown,,True,False
Michael Brown,1,True,False
Bill Gross,,True,False
Tim Cook,,True,True
Tim Cook,1,True,True
Elon Musk,,True,True
Elon Musk,1,True,True
Mario Draghi,,True,False
Janet Yellen,,True,False
Janet Yellen,1,True,False
William Dudley,,True,False
James Gorman,,True,False
James Gorman,1,True,False
Paul Singer,,True,False
Joe Tucci,,True,False
Joe Tucci,1,True,False
Meg Whitman,,True,True
Meg Whitman,1,True,True
Hank Greenberg,,True,False
Hank Greenberg,1,True,False
Bill Gross,,True,False
Tim Cook,,True,True
Tim Cook,1,True,True
Elon Musk,,True,True
Elon Musk,1,True,True
Mario Draghi,,True,False
Tim Cook,,True,True
Tim Cook,1,True,True
Dick Weil,,True,False
Dick Weil,,True,False
Dick Weil,1,True,False
Elon Musk,,True,True
Elon Musk,,True,True
Mike Nudelman,,True,False
Mike Nudelman,,True,False
Bill Gross,,True,False
Mario Draghi,,True,False
Mario Draghi,,True,False
Tim Cook,,True,True
Tim Cook,1,True,True
Mario Draghi,,True,False
John Paulson,,True,False
Tim Cook,,True,True
Tim Cook,1,True,True
Tim Cook,,True,True
Tim Cook,1,True,True
Reed Hastings,,True,False
Reed Hastings,1,True,False
Mark Zuckerberg,,True,True
Mark Zuckerberg,1,True,True
Henri Proglio,,True,False
Henri Proglio,,True,False
German Gref,,True,False
Mario Draghi,,True,False
Elon Musk,,True,True
Elon Musk,1,True,True
Hank Greenberg,,True,False
Hank Greenberg,1,True,False
Jeffrey Gundlach,,True,False
Mark Hurd,,True,True
Bill Gross,,True,False
Steve Sanghi,,True,False
Steve Sanghi,1,True,False
Elon Musk,,True,True
Elon Musk,1,True,True
Jamie Dimon,,True,False
Jamie Dimon,1,True,False
Brian Moynihan,,True,True
Brian Moynihan,1,True,True
James Gorman,,True,False
James Gorman,1,True,False
Steve Sanghi,,True,False
Steve Sanghi,1,True,False
Hank Greenberg,,True,False
Steve Sanghi,,True,False
Steve Sanghi,1,True,False
Steve Sanghi,,True,False
Steve Sanghi,1,True,False
Elon Musk,,True,True
Elon Musk,1,True,True
Jamie Dimon,,True,False
Jamie Dimon,1,True,False
Brian Moynihan,,True,True
Brian Moynihan,1,True,True
James Gorman,,True,False
James Gorman,1,True,False
Tim Adams,,True,False
Tim Adams,1,True,False
James Gorman,,True,False
James Gorman,1,True,False
Brian Moynihan,,True,True
Brian Moynihan,1,True,True
Marcus Lemonis,,True,False
Hank Greenberg,,True,False
Hank Greenberg,1,True,False
Elon Musk,,True,True
John Stumpf,,True,False
John Stumpf,1,True,False
Elon Musk,,True,True
Elon Musk,1,True,True
Elon Musk,,True,True
Elon Musk,1,True,True
Stephen Schwarzman,,True,False
Stephen Schwarzman,1,True,False
Elon Musk,,True,True
Mark Carney,,True,False
Mark Carney,,True,False
Dan Greenhaus,,True,False
Elon Musk,,True,True
Tim Cook,,True,True
Tim Cook,1,True,True
Scott Moore,,True,False
Charles Evans,,True,False
Skiddy von Stade,,True,False
Skiddy von Stade,1,True,False
Mario Draghi,,True,False
Mario Draghi,,True,False
Mario Draghi,,True,False
Bill Gross,,True,False
Richard Branson,,True,False
Richard Branson,1,True,False
Henry Blodget,,True,False
William Ackman,,True,False
John Stumpf,,True,False
John Stumpf,1,True,False
Ralph Lauren,,True,False
Bill Gates,,True,False
Janet Yellen,,True,False
William Dudley,,True,False
Bill Gross,,True,False
Mike Nudelman,,True,False
Mike Nudelman,,True,False
Mario Draghi,,True,False
Janet Yellen,,True,False
Bill Gross,,True,False
Mark Carney,,True,False
William Dudley,,True,False
Mario Draghi,,True,False
Kyle Bass,,True,False
Robert Wolf,,True,False
Paul Singer,,True,False
Lloyd Blankfein,,True,True
Mark Thompson,,True,True
Sergio Marchionne,,True,True
Sergio Marchionne,1,True,True
Sally Smith,,True,False
Sally Smith,1,True,False
Liz Ann Sonders,,True,False
Elon Musk,,True,True
Elon Musk,,True,True
Charles Evans,,True,False
Charles Evans,1,True,False
John Legere,,True,False
John Legere,1,True,False
Ron Johnson,,True,False
Ron Johnson,1,True,False
Brian Sozzi,,True,False
Warren Buffett,,True,True
Marissa Mayer,,True,False
Marissa Mayer,1,True,False
Masayoshi Son,,True,True
Masayoshi Son,1,True,True
Marissa Mayer,,True,False
Sergio Marchionne,,True,True
Sergio Marchionne,1,True,True
Mike Ullman,,True,False
Mike Ullman,1,True,False
Bill Ackman,,True,False
Sergio Marchionne,,True,True
Sergio Marchionne,1,True,True
Janet Yellen,,True,False
Mario Draghi,,True,False
Charles Evans,,True,False
Brian Krzanich,,True,False
Brian Krzanich,1,True,False
Jeff Gundlach,,True,False
Satya Nadella,,True,True
Satya Nadella,1,True,True
Marcus Lemonis,,True,False
Marcus Lemonis,1,True,False
Julian Geiger,,True,False
Julian Geiger,1,True,False
Janet Yellen,,True,False
Jeff Gundlach,,True,False
Michael Corbat,,True,True
Michael Corbat,1,True,True
Mario Draghi,,True,False
Mario Draghi,,True,False
John Donahoe,,True,False
John Donahoe,1,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
John Paulson,,True,False
Reed Hastings,,True,False
Reed Hastings,1,True,False
Janet Yellen,,True,False
John Paulson,,True,False
Greg Foran,,True,False
Greg Foran,1,True,False
Janet Yellen,,True,False
Jeff Immelt,,True,False
Jeff Immelt,1,True,False
Scott Davis,,True,False
Ralph Lauren,,True,False
David Simon,,True,True
John Paulson,,True,False
Greg Foran,,True,False
Greg Foran,1,True,False
Richard Plepler,,True,False
Richard Plepler,1,True,False
Richard Plepler,,True,False
Richard Plepler,1,True,False
Jeff Bewkes,,True,False
Jeff Bewkes,1,True,False
Richard Plepler,,True,False
Richard Plepler,1,True,False
Harold Hamm,,True,False
Warren Buffett,,True,True
Bill Gates,,True,False
Warren Buffett,,True,True
Larry Ellison,,True,False
Henri Proglio,,True,False
Henri Proglio,1,True,False
Jim Chanos,,True,False
Brian Moynihan,,True,True
Brian Moynihan,1,True,True
Harold Hamm,,True,False
Warren Buffett,,True,True
Bill Gates,,True,False
Warren Buffett,,True,True
Larry Ellison,,True,False
Carson Block,,True,False
John Paulson,,True,False
Tim Cook,,True,True
Bryan Stockton,,True,False
Bryan Stockton,1,True,False
Steve Sanghi,,True,False
Steve Sanghi,1,True,False
Tim Cook,,True,True
Tim Cook,1,True,True
Lloyd Blankfein,,True,True
Lloyd Blankfein,1,True,True
Warren Buffett,,True,True
Jon Stein,,True,False
Jon Stein,1,True,False
Jon Stein,,True,False
Jon Stein,1,True,False
Adam Nash,,True,False
Adam Nash,1,True,False
Reed Hastings,,True,False
Reed Hastings,1,True,False
Bill Ackman,,True,False
Michael Pearson,,True,False
Michael Pearson,1,True,False
David Pyott,,True,False
David Pyott,1,True,False
Warren Buffett,,True,True
Douglas McMillon,,True,False
Douglas McMillon,1,True,False
Philippe Laffont,,True,False
Lloyd Blankfein,,True,True
Lloyd Blankfein,1,True,True
Tom Enders,,True,False
Tom Enders,1,True,False
Dan Greenhaus,,True,False
John Paulson,,True,False
Brian Moynihan,,True,True
Brian Moynihan,1,True,True
Warren Buffett,,True,True
Warren Buffett,1,True,True
Elon Musk,,True,True
Elon Musk,1,True,True
Sheldon Adelson,,True,True
Sheldon Adelson,1,True,True
Evan Spiegel,,True,False
Warren Buffett,,True,True
Janet Yellen,,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
Steve Cohen,,True,False
Richard Hayne,,True,False
Richard Hayne,1,True,False
Tim Cook,,True,True
Mario Draghi,,True,False
James Gorman,,True,False
James Gorman,1,True,False
James P. Gorman,,True,True
James P. Gorman,1,True,True
Jeffrey Immelt,,True,False
Jeffrey Immelt,1,True,False
Jeff Immelt,,True,False
Jeff Immelt,1,True,False
Richard Branson,,True,False
John Borghetti,,True,False
Janet Yellen,,True,False
Bryan Stockton,,True,False
Bryan Stockton,1,True,False
Dave Lewis,,True,True
Dave Lewis,1,True,True
Greg Foran,,True,False
Greg Foran,1,True,False
Eric S. Rosengren,,True,False
Eric S. Rosengren,1,True,False
Janet Yellen,,True,False
Dan Greenhaus,,True,False
Marissa Mayer,,True,False
Marcus Lemonis,,True,False
Marcus Lemonis,1,True,False
Julian Geiger,,True,False
Julian Geiger,1,True,False
Warren Buffett,,True,True
Tim Cook,,True,True
Tim Cook,1,True,True
William Ackman,,True,False
William Ackman,1,True,False
David Pyott,,True,False
David Pyott,1,True,False
Ginni Rometty,,True,False
Ginni Rometty,1,True,False
Sam Palmisano,,True,False
Tim Cook,,True,True
Tim Cook,1,True,True
Tim Cook,,True,True
Tim Cook,1,True,True
Josh Brown,,True,False
Tim Cook,,True,True
Tim Cook,1,True,True
Tim Cook,,True,True
Tim Cook,1,True,True
Steve Jobs,,True,False
Jeff Bezos,,True,True
Jeff Bezos,1,True,True
Jeff Bezos,,True,True
Ginni Rometty,,True,False
Ginni Rometty,1,True,False
David Einhorn,,True,False
Tim Cook,,True,True
Tim Cook,,True,True
Tim Cook,1,True,True
Tim Cook,,True,True
Tim Cook,1,True,True
David Pyott,,True,False
David Pyott,1,True,False
Bill Ackman,,True,False
Jim Chanos,,True,False
Michael Pearson,,True,False
Michael Pearson,1,True,False
Bob Diamond,,True,False
Bob Diamond,,True,False
Tim Cook,,True,True
Tim Cook,1,True,True
Tim Cook,,True,True
Steve Jobs,,True,False
David Einhorn,,True,False
Ginni Rometty,,True,False
Ginni Rometty,,True,False
Ginni Rometty,1,True,False
Janet Yellen,,True,False
Jeff Bezos,,True,True
Eric S. Rosengren,,True,False
Eric S. Rosengren,1,True,False
Mark Zuckerberg,,True,True
Mark Zuckerberg,1,True,True
Carlos Brito,,True,False
Carlos Brito,1,True,False
Lloyd Blankfein,,True,True
Lloyd Blankfein,1,True,True
Tim Cook,,True,True
Tim Cook,1,True,True
Mario Draghi,,True,False
Mario Draghi,1,True,False
Mario Draghi,,True,False
Josh Brown,,True,False
Paul Martiz,,True,False
Paul Martiz,1,True,False
Warren Buffett,,True,True
Don Thompson,,True,False
Don Thompson,1,True,False
Dan Loeb,,True,False
David Tepper,,True,False
Dan Loeb,,True,False
Warren Buffett,,True,True
Don Thompson,,True,False
Don Thompson,1,True,False
Dan Loeb,,True,False
Steve Ells,,True,False
Steve Ells,1,True,False
Steve Ells,,True,False
David Einhorn,,True,False
David Einhorn,,True,False
Jonathan Bush,,True,False
Don Thompson,,True,False
Don Thompson,1,True,False
William Dudley,,True,False
Ginni Rometty,,True,False
Ginni Rometty,1,True,False
Jim Chanos,,True,False
Muhtar Kent,,True,False
Muhtar Kent,1,True,False
Don Thompson,,True,False
Don Thompson,1,True,False
Don Thompson,,True,False
Don Thompson,1,True,False
Larry Fink,,True,False
Mario Draghi,,True,False
Warren Buffett,,True,True
Michael Johnson,,True,False
Michael Johnson,1,True,False
Bill Ackman,,True,False
Bill Ackman,1,True,False
Jamie Dimon,,True,False
Jamie Dimon,1,True,False
Bill Ackman,,True,False
Bill Ackman,1,True,False
Bill Ackman,,True,False
Howard Lutnick,,True,False
Howard Lutnick,1,True,False
Michael Johnson,,True,False
Michael Johnson,1,True,False
Bill Ackman,,True,False
Bill Ackman,1,True,False
Dan Loeb,,True,False
Marissa Mayer,,True,False
Marissa Mayer,1,True,False
Monty Moran,,True,False
Monty Moran,1,True,False
Brian Sozzi,,True,False
Michael Heyward,,True,False
Michael Heyward,1,True,False
Jeff Bezos,,True,True
Jeff Bezos,1,True,True
Bill Gates,,True,False
Warren Buffett,,True,True
Bill Gates,,True,False
Steve Ballmer,,True,False
Steve Ballmer,1,True,False
Bill Gates,,True,False
Bill Gates,,True,False
Satya Nadella,,True,True
Satya Nadella,1,True,True
John Paulson,,True,False
Mario Draghi,,True,False
David Einhorn,,True,False
David Einhorn,1,True,False
Jeff Bezos,,True,True
Mohamed El-Erian,,True,False
Daniel Loeb,,True,False
Elon Musk,,True,True
Elon Musk,1,True,True
Takeshi Minami,,True,False
Mike Nudelman,,True,False
David Abney,,True,False
David Abney,1,True,False
Ophir Gottlieb,,True,False
Ophir Gottlieb,1,True,False
Jeff Bezos,,True,True
Mary Barra,,True,False
Mary Barra,1,True,False
Mark Fields,,True,False
Mark Fields,1,True,False
Doug Oberhelman,,True,False
Doug Oberhelman,1,True,False
Patrick Doyle,,True,False
Patrick Doyle,1,True,False
Mike Nudelman,,True,False
Mike Nudelman,1,True,False
Jack Dorsey,,True,True
Jack Dorsey,1,True,True
George Bell,,True,False
George Bell,1,True,False
Mike Nudelman,,True,False
Dave Lewis,,True,True
Dave Lewis,1,True,True
Bill Ackman,,True,False
Bill Ackman,1,True,False
Bill Ackman,,True,False
Bill Ackman,1,True,False
Jim Chanos,,True,False
Jim Chanos,1,True,False
Jim Chanos,,True,False
Jim Chanos,,True,False
Bill Ackman,,True,False
John Paulson,,True,False
John Paulson,1,True,False
Mike Pearson,,True,False
Mike Pearson,1,True,False
Robin Hayes,,True,False
Robin Hayes,1,True,False
Jack Welch,,True,False
Jack Welch,1,True,False
Kevin Plank,,True,False
Kevin Plank,1,True,False
Doug Oberhelman,,True,False
Doug Oberhelman,1,True,False
Steve Cohen,,True,False
Steve Cohen,,True,False
Steve Cohen,,True,False
Steve Cohen,,True,False
Steve Cohen,,True,False
Steve Cohen,,True,False
Steve Cohen,,True,False
Jeremy Stoppelman,,True,False
Jeremy Stoppelman,1,True,False
Jeremy Stoppelman,,True,False
Jeremy Stoppelman,1,True,False
Elon Musk,,True,True
Mark Zuckerberg,,True,True
Steve Jobs,,True,False
Warren Buffett,,True,True
Warren Buffett,,True,True
Dave Lewis,,True,True
Dave Lewis,1,True,True
Philip Clarke,,True,False
Philip Clarke,1,True,False
Mark Zuckerberg,,True,True
Paul Mason,,True,False
Paul Mason,1,True,False
Dave Lewis,,True,True
Dave Lewis,1,True,True
Dave Lewis,,True,True
Dave Lewis,1,True,True
Warren Buffet,,True,False
Mario Draghi,,True,False
Liz Ann Sonders,,True,False
Don Thompson,,True,False
Don Thompson,1,True,False
Shirl Penney,,True,False
Shirl Penney,1,True,False
Eddie Lampert,,True,False
Eddie Lampert,1,True,False
Tim Cook,,True,True
Tim Cook,1,True,True
Henry Blodget,,True,False
Mario Draghi,,True,False
Mark Fields,,True,False
Mark Fields,1,True,False
Elon Musk,,True,True
Elon Musk,1,True,True
Dwaine van Vuuren,,True,False
Dwaine van Vuuren,1,True,False
Dwaine van Vuuren,,True,False
Eddie Lampert,,True,False
Eddie Lampert,1,True,False
Rebekah Brooks,,True,False
Rebekah Brooks,1,True,False
Rebekah Brooks,,True,False
Rebekah Brooks,1,True,False
Jeff Bezos,,True,True
Mark Fields,,True,False
Mark Fields,1,True,False
Mario Draghi,,True,False
Ralph Lauren,,True,False
Ralph Lauren,,True,False
Mark Fields,,True,False
Mark Fields,1,True,False
Alan Mulally,,True,False
Alan Mulally,1,True,False
Bill Ackman,,True,False
David Einhorn,,True,False
David Einhorn,1,True,False
Jeff Bezos,,True,True
Jeff Bezos,1,True,True
David Tepper,,True,False
Janet Yellen,,True,False
Bill Gross,,True,False
Anshu Jain,,True,False
Anshu Jain,1,True,False
Jeff Bezos,,True,True
Jeff Bezos,1,True,True
Jeff Bezos,,True,True
Lei Jun,,True,False
Steve Jobs,,True,False
Mario Draghi,,True,False
Ginni Rometty,,True,False
Ginni Rometty,1,True,False
Steve Jobs,,True,False
Richard Bernstein,,True,False
Richard Bernstein,,True,False
Don Thompson,,True,False
Don Thompson,1,True,False
Bill Ackman,,True,False
Bill Ackman,1,True,False
Bill Ackman,,True,False
Howard Lutnick,,True,False
Howard Lutnick,1,True,False
Mario Draghi,,True,False
Kyle Bass,,True,False
Kyle Bass,,True,False
Kyle Bass,,True,False
Mario Draghi,,True,False
Ron Johnson,,True,False
Ron Johnson,,True,False
Ron Johnson,,True,False
Ron Johnson,1,True,False
Sally Smith,,True,False
Sally Smith,1,True,False
Anthony Scaramucci,,True,False
Anthony Scaramucci,1,True,False
Dick Costolo,,True,False
Dick Costolo,1,True,False
Michael Bloomberg,,True,False
Elon Musk,,True,True
Howard Lutnick,,True,False
Larry Robbins,,True,False
Jim Chanos,,True,False
Richard Handler,,True,False
Richard Handler,1,True,False
Steve Ballmer,,True,False
Michael Pearson,,True,False
Michael Pearson,1,True,False
Takanobu Ito,,True,False
Takanobu Ito,1,True,False
Dave Lewis,,True,True
Dave Lewis,1,True,True
Nelson Peltz,,True,False
Mark Zuckerberg,,True,True
Mark Zuckerberg,1,True,True
Mark Zuckerberg,,True,True
Mark Zuckerberg,1,True,True
Nelson Peltz,,True,False
Steve Ballmer,,True,False
Steve Ballmer,1,True,False
Jim Chanos,,True,False
Nelson Peltz,,True,False
Victor Luis,,True,False
Victor Luis,1,True,False
Ginni Rometty,,True,False
Ginni Rometty,1,True,False
Elon Musk,,True,True
Elon Musk,1,True,True
Peter Sands,,True,False
Peter Sands,1,True,False
Elon Musk,,True,True
Elon Musk,1,True,True
Dick Costolo,,True,False
Dick Costolo,1,True,False
Dick Costolo,,True,False
Dick Costolo,1,True,False
Tim Cook,,True,True
Tim Cook,1,True,True
Sergio Ermotti,,True,True
Sergio Ermotti,1,True,True
Peter Sands,,True,False
Peter Sands,1,True,False
Tim Cook,,True,True
Tim Cook,1,True,True
Tim Cook,,True,True
Tim Cook,1,True,True
Mary Barra,,True,False
Mary Barra,1,True,False
Satya Nadella,,True,True
Satya Nadella,1,True,True
Marc Benioff,,True,False
Marc Benioff,1,True,False
Satya Nadella,,True,True
Satya Nadella,1,True,True
Ken Powell,,True,False
Ken Powell,1,True,False
Henry Blodget,,True,False
Marc Beer,,True,False
Marc Beer,1,True,False
Marc Beer,,True,False
Marc Beer,1,True,False
Henry Blodget,,True,False
Janet Yellen,,True,False
Janet Yellen,1,True,False
Paul Singer,,True,False
Lourenco Goncalves,,True,False
Lourenco Goncalves,1,True,False
Sergio Marchionne,,True,True
Sergio Marchionne,1,True,True
Aaron Levie,,True,False
Aaron Levie,1,True,False
Mark Zuckerberg,,True,True
Mark Zuckerberg,1,True,True
Jeff Bezos,,True,True
Tim Cook,,True,True
Jamie Dimon,,True,False
Jamie Dimon,1,True,False
Sergio Marchionne,,True,True
Sergio Marchionne,1,True,True
Mark Zuckerberg,,True,True
Mark Zuckerberg,1,True,True
Alexey Miller,,True,False
Alexey Miller,1,True,False
Igor Sechin,,True,False
Igor Sechin,1,True,False
Alexei Miller,,True,False
Alexei Miller,1,True,False
Mikhail Khodorkovsky,,True,False
Igor Sechin,,True,False
Igor Sechin,,True,False
Alexei Miller,,True,False
Alexei Miller,1,True,False
Jan Hatzius,,True,False
Janet Yellen,,True,False
Mark Zuckerberg,,True,True
Mark Zuckerberg,1,True,True
David Fann,,True,False
David Fann,1,True,False
Chris Viehbacher,,True,False
Chris Viehbacher,1,True,False
Pascal Soriot,,True,False
Chris Viehbacher,,True,False
Chris Viehbacher,1,True,False
Rupert Murdoch,,True,False
Howard Schultz,,True,False
Howard Schultz,1,True,False
Nicholas Woodman,,True,False
Nicholas Woodman,1,True,False
John Bilbrey,,True,False
John Bilbrey,1,True,False
Terry Lundgren,,True,False
Terry Lundgren,1,True,False
Terry Lundgren,,True,False
Terry Lundgren,1,True,False
Howard Levine,,True,False
Howard Levine,1,True,False
Doug McMillon,,True,True
Doug McMillon,1,True,True
Herb Kelleher,,True,False
Herb Kelleher,1,True,False
Mike Ullman,,True,False
Bill Gates,,True,False
Warren Buffett,,True,True
Richard Handler,,True,False
Richard Handler,1,True,False
Warren Buffett,,True,True
Warren Buffett,,True,True
Warren Buffett,,True,True
Warren Buffett,,True,True
Warren Buffett,,True,True
Marissa Mayer,,True,False
Marissa Mayer,1,True,False
Alexandra Damsker,,True,False
Alexandra Damsker,1,True,False
Mario Draghi,,True,False
Warren Buffett,,True,True
Alexei Miller,,True,False
Alexei Miller,1,True,False
Peter Hans,,True,False
Dan Loeb,,True,False
Janet Yellen,,True,False
Tim Cook,,True,True
Tim Cook,1,True,True
Tim Cook,,True,True
Tim Cook,,True,True
Tim Cook,,True,True
Tim Cook,,True,True
Tim Cook,,True,True
Tim Cook,,True,True
Janet Yellen,,True,False
Igor Sechin,,True,False
Igor Sechin,1,True,False
Igor Sechin,,True,False
Brian Moynihan,,True,True
William Ackman,,True,False
Richard Handler,,True,False
Richard Handler,1,True,False
Elon Musk,,True,True
Richard Branson,,True,False
Warren Buffett,,True,True
Bill Ackman,,True,False
Muhtar Kent,,True,False
Muhtar Kent,1,True,False
Muhtar Kent,,True,False
Janet Yellen,,True,False
Paul Singer,,True,False
Mohamed El-Erian,,True,False
Martin Sorrell,,True,False
Martin Sorrell,1,True,False
Janet Yellen,,True,False
Michael Bloomberg,,True,False
Aaron Levie,,True,False
Aaron Levie,1,True,False
Marissa Mayer,,True,False
Marissa Mayer,1,True,False
Alexandra Damsker,,True,False
Alexandra Damsker,1,True,False
Jan Hatzius,,True,False
Lourenco Goncalves,,True,False
Lourenco Goncalves,1,True,False
Marc Beer,,True,False
Marc Beer,1,True,False
Marc Beer,,True,False
Marc Beer,1,True,False
Tim Cook,,True,True
Elon Musk,,True,True
Warren Buffett,,True,True
Lourenco Goncalves,,True,False
Lourenco Goncalves,1,True,False
Jacky Naegelen,,True,False
Jacky Naegelen,1,True,False
Chris Viehbacher,,True,False
Chris Viehbacher,1,True,False
Henri Proglio,,True,False
Juergen Fitschen,,True,False
Juergen Fitschen,1,True,False
Warren Buffett,,True,True
Warren Buffett,1,True,True
Warren Buffett,,True,True
Mark Zuckerberg,,True,True
Mark Zuckerberg,1,True,True
Warren Buffett,,True,True
Warren Buffett,1,True,True
Warren Buffett,,True,True
Mark Zuckerberg,,True,True
Mark Zuckerberg,1,True,True
Warren Buffett,,True,True
Warren Buffett,1,True,True
Lloyd Blankfein,,True,True
Lloyd Blankfein,1,True,True
Paul Singer,,True,False
Ginni Rometty,,True,False
Ginni Rometty,1,True,False
Dick Costolo,,True,False
Dick Costolo,1,True,False
Mario Draghi,,True,False
Bill Ackman,,True,False
Michael Johnson,,True,False
Michael Johnson,1,True,False
Dan Hesse,,True,False
Dan Hesse,1,True,False
Marcelo Claure,,True,False
Marcelo Claure,1,True,False
Peter Hancock,,True,False
Peter Hancock,1,True,False
Bob Benmosche,,True,False
Bill Gross,,True,False
Janet Yellen,,True,False
Bill Gross,,True,False
Kyle Bass,,True,False
Paul Singer,,True,False
Paul Singer,,True,False
Paul Singer,,True,False
Bill Gross,,True,False
Bill Gross,,True,False
Janet Yellen,,True,False
Michael O'Leary,,True,True
Michael O'Leary,1,True,True
Richard Branson,,True,False
Chris Viehbacher,,True,False
Henry Blodget,,True,False
Martin Sorrell,,True,False
Martin Sorrell,1,True,False
Maurice Levy,,True,False
Maurice Levy,1,True,False
Maurice Levy,,True,False
Maurice Levy,1,True,False
Bill Gross,,True,False
Bill Gross,,True,False
Liz Ann Sonders,,True,False
Bill Ackman,,True,False
Mario Draghi,,True,False
Mohamed El-Erian,,True,False
Bill Stiritz,,True,False
Bill Stiritz,1,True,False
Bill Ackman,,True,False
Warren Buffett,,True,True
Warren Buffett,,True,True
Henry Blodget,,True,False
Bill Gross,,True,False
Eric Schmidt,,True,False
Meg Whitman,,True,True
Jeff Bezos,,True,True
Martin Sorrell,,True,False
Maurice Levy,,True,False
Martin Sorrell,,True,False
Maurice Levy,,True,False
Maurice Levy,1,True,False
Bill Ackman,,True,False
Jeff Bezos,,True,True
Mario Draghi,,True,False
Mario Draghi,,True,False
Jan Hatzius,,True,False
John Rishton,,True,False
John Rishton,1,True,False
Elon Musk,,True,True
Elon Musk,1,True,True
Mario Draghi,,True,False
Mario Draghi,,True,False
Mario Draghi,,True,False
Mario Draghi,,True,False
Elon Musk,,True,True
Elon Musk,1,True,True
Harold Hamm,,True,False
Harold Hamm,,True,False
Harold Hamm,,True,False
Harold Hamm,,True,False
Harold Hamm,,True,False
George Bell,,True,False
George Bell,1,True,False
David Einhorn,,True,False
Jeff Bezos,,True,True
David Einhorn,,True,False
Ray Dalio,,True,False
William Ackman,,True,False
Carlos Rodriguez,,True,False
Mario Draghi,,True,False
Mario Draghi,,True,False
Riccardo Zacconi,,True,False
Riccardo Zacconi,1,True,False
Brian Moynihan,,True,True
Brian Moynihan,1,True,True
Mike Nudelman,,True,False
Mario Draghi,,True,False
Brian Moynihan,,True,True
Brian Moynihan,1,True,True
Warren Buffet,,True,False
John Paulson,,True,False
Daniel Schwartz,,True,False
Daniel Schwartz,1,True,False
Don Thompson,,True,False
Don Thompson,1,True,False
Jamie Dimon,,True,False
Craig Leavitt,,True,False
Craig Leavitt,1,True,False
Mike Nudelman,,True,False
William Ackman,,True,False
Harold Hamm,,True,False
Harold Hamm,1,True,False
Elon Musk,,True,True
Elon Musk,1,True,True
Elon Musk,,True,True
Elon Musk,1,True,True
Mario Draghi,,True,False
Stephen Odell,,True,False
Stephen Odell,1,True,False
Stephen Odell,,True,False
Stephen Odell,1,True,False
Mario Draghi,,True,False
Harold Hamm,,True,False
Harold Hamm,1,True,False
Pascal Soriot,,True,False
Nick Raich,,True,False
Nick Raich,1,True,False
Mike Nudelman,,True,False
Brian Sozzi,,True,False
Bill Gross,,True,False
Bill Gross,,True,False
Janet Yellen,,True,False
Janet Yellen,,True,False
Mark Carney,,True,False
William Dudley,,True,False
Mohamed El-Erian,,True,False
Mario Draghi,,True,False
Bill Ackman,,True,False
Eric Schmidt,,True,False
Eric Schmidt,,True,False
Jim Hughes,,True,False
Jim Hughes,1,True,False
Don Mattrick,,True,False
Skiddy von Stade,,True,False
Skiddy von Stade,1,True,False
Gordon Smith,,True,False
Mike Jeffries,,True,False
Mike Jeffries,1,True,False
Mike Jeffries,,True,False
Mike Jeffries,1,True,False
Charles Evans,,True,False
Charles Evans,,True,False
Stephen Odell,,True,False
Stephen Odell,1,True,False
Stephen Odell,,True,False
Larry Fink,,True,False
Larry Fink,1,True,False
Eddie Lampert,,True,False
Eddie Lampert,1,True,False
Ray Dalio,,True,False
Mike Nudelman,,True,False
Eric Schmidt,,True,False
Meg Whitman,,True,True
Jeff Bezos,,True,True
Daniel Schwartz,,True,False
Daniel Schwartz,1,True,False
Don Thompson,,True,False
Don Thompson,1,True,False
Bill Gross,,True,False
Bill Gross,1,True,False
Kevin Counihan,,True,False
Kevin Counihan,1,True,False
Sheldon Adelson,,True,True
Jeffrey Skilling,,True,False
Jeffrey Skilling,1,True,False
Mario Draghi,,True,False
Yang Yuanqing,,True,False
Yang Yuanqing,1,True,False
Mario Draghi,,True,False
Janet Yellen,,True,False
Bill Gates,,True,False
Jerry Yang,,True,False
David Einhorn,,True,False
Bill Gates,,True,False
Mario Draghi,,True,False
Liz Ann Sonders,,True,False
Nick Woodman,,True,False
Nick Woodman,1,True,False
Bill Gross,,True,False
Travis Kalanick,,True,False
Travis Kalanick,1,True,False
Nick Woodman,,True,False
Nick Woodman,1,True,False
Bill Gross,,True,False
Harold Hamm,,True,False
Harold Hamm,,True,False
Eric Schmidt,,True,False
Warren Buffett,,True,True
John Paulson,,True,False
Bill Gross,,True,False
Nick Woodman,,True,False
Nick Woodman,1,True,False
Nick Woodman,,True,False
Nick Woodman,1,True,False
Ray Dalio,,True,False
Norman Chan,,True,False
Norman Chan,1,True,False
Charles Li,,True,False
Charles Li,1,True,False
Bill Gross,,True,False
Bill Gross,,True,False
Don Thompson,,True,False
Don Thompson,1,True,False
Mark Carney,,True,False
Mark Carney,,True,False
Mark Zuckerberg,,True,True
Elon Musk,,True,True
Elon Musk,1,True,True
Dick Costolo,,True,False
Dick Costolo,1,True,False
Lloyd Blankfein,,True,True
Lloyd Blankfein,1,True,True
Bill Gross,,True,False
Doug Hodge,,True,False
Doug Hodge,1,True,False
Elon Musk,,True,True
Elon Musk,1,True,True
